rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Five Stars,Love the fragence,[],B00HOZ0FGI,B00WXP607C,AG3PU3KIHJ2JL2N22WLSEGA5KUGQ,2018-08-20 22:20:19.502,0,True
5.0,Great value!,This is my husband's favorite scent and I got it for him for our anniversary! This bottle is HUGE! Such an incredible value for the money! Definitely recommend purchasing here rather than in a store!,[],B00HOZ0FGI,B00WXP607C,AHD77DK23ZNYG2S342MLYCBXVGVQ,2020-10-15 21:46:21.674,2,True
5.0,The smell is phenomenal,The fragrance is so attractive... little secret-i got it as a gift for him but it was more a gift for my nose!,[],B00HOZ0FGI,B00WXP607C,AFTWMLW2RZRAZD2LODTRVGJTZZ7Q,2021-07-28 13:40:02.049,1,True
5.0,Versace cologne,It wasn’t for me it was a gift but it smell really nice on the person I bought it for,[],B00HOZ0FGI,B00WXP607C,AEOUOIRYYM76ZKQ6GOX7Q4LPJFRQ,2022-01-28 21:21:56.355,0,True
1.0,Falso,"El perfume es falso , no dura nada aplicado en el cuerpo",[],B00HOZ0FGI,B00WXP607C,AHWAA5KA5GID3M5A5NOKD7PPWXOQ,2021-08-05 22:13:56.629,1,True
5.0,Five Stars,"Super large bottle for great price, Son loved it.",[],B00HOZ0FGI,B00WXP607C,AHUNRGAH7O6I5QJBR3TD2PG3T2AQ,2018-01-02 20:19:02.786,0,True
1.0,Smells mostly of alcohol,The scent is lovely once the alcohol dries and once that goes away you can barely smell the fragrance. Too bad I spent this much money on this purchase but my husband wont let me return it. He said he will just spray more than he would with an authentic men's perfume. I'm not sure I'll be ordering anymore perfume from Amazon.,[],B00HOZ0FGI,B00WXP607C,AH5HKVWCVUUGGFA2VON2NUFOZZWA,2018-12-20 03:16:56.027,3,True
4.0,Smells good,Smells good but does not last long,[],B00HOZ0FGI,B00WXP607C,AFAZIG3HVPYD26Y2G3SA3SMYLTYQ,2022-06-24 20:32:45.521,1,True
5.0,My preferred cologne,This is my preferred sent and a repurchase.  It arrive well packaged and when promised.,[],B00HOZ0FGI,B00WXP607C,AEJTAAJQQGIT57MPDSN3V2D2JPVA,2021-03-08 02:59:03.222,1,True
5.0,Perfect summertime fragrance!,"This scent has nothing to prove! It’s my favorite summer time fragrance. It’s light ,fresh and it is hard to over apply. You will forget you have it on until someone compliments how you smell. A perfect gift for someone who likes to smell good but doesn’t want to be the obnoxious “Cologne Guy” . I replace this as soon as I run out.",[],B00HOZ0FGI,B00WXP607C,AG4T4MXNVTJWQY5TUYMSOCVSROWQ,2022-06-03 01:20:31.361,1,True
5.0,Great Product.,"Superb Product, For A great Price!",[],B00HOZ0FGI,B00WXP607C,AFRJ4G4W2QVNFLI5EOJ2FISDJ7QQ,2020-01-16 23:51:46.787,0,True
5.0,I've purchased this numerous times now and will continue to purchase!,"This cologne smells amazing!!!! My husband is normally pretty picky about cologne. However, this product has satisfied him.... Finally! Lol! You can't beat the price either. I've looked elsewhere and can't come close to this price. The scent is light enough that it's not over powering... Yet strong enough that people compliment him all the time. He sprays it on every morning and I can still smell it when we get home after work in the evening. I highly recommend this 👌",[],B00HOZ0FGI,B00WXP607C,AECMFXYMFTM6HIIW7JF75OPSPJLA,2017-03-17 22:45:15.000,0,True
5.0,Smells awesome,One of my favorite fragrances must try,[],B00HOZ0FGI,B00WXP607C,AHXSIY4NXZQQ7QWR56WLG3SFUE6A,2021-08-21 19:43:05.733,0,True
5.0,Good price the size of the bottle,Good value,[],B00HOZ0FGI,B00WXP607C,AE53J2IUXPHRZ3U3VIZRPSJHH2SA,2018-11-20 20:18:20.501,0,True
5.0,"Great scent, medium lonngevity","The scent is very good, not too sweet - just perfect combination. Longevity can be better...",[],B00HOZ0FGI,B00WXP607C,AH4MZCUTDMTZ6H5AEG2DOZY34QJQ,2022-05-26 18:57:33.202,1,True
5.0,Smell Good,Love it.,[],B00HOZ0FGI,B00WXP607C,AGLMEJKQNXTLZYHHCOJ5CKJZTXEQ,2021-12-30 21:20:49.808,0,True
5.0,Great value for the moneh,Love the smell,[],B00HOZ0FGI,B00WXP607C,AFL3EPDSWUGGSSUVZEAD3TYDGANQ,2020-01-15 02:21:44.497,0,True
5.0,Awesome Smell!,Purchased for our Son in Law for Christmas! Great fragrance and his preference by far! My husband has even asked for a bottle! Will purchase this cologne again.,[],B00HOZ0FGI,B00WXP607C,AFRCKKD6SBQ4HCVJRFARXONNBC2Q,2019-12-27 15:47:31.323,0,True
5.0,Best smelling cologne for men. Delivered in good time,Used it for personal use,[],B00HOZ0FGI,B00WXP607C,AGHPV63YJY56RT2SYTEOHBN6DZ2Q,2022-06-15 19:08:03.110,1,True
5.0,Excelente perfume,"Este es mi perfume favorito , me fascina , cualquier persona con buen gusto debe gustarle 💯",[],B00HOZ0FGI,B00WXP607C,AH4NFH2QLWRKCC4RJQOW2OYK5KUQ,2018-10-04 17:16:48.914,0,True
5.0,Five Stars,Amazing fragrance and a good amount for the price!,[],B00HOZ0FGI,B00WXP607C,AEUVMPCUAW3JH5OH3AV5GUVEQOYA,2017-02-20 21:33:56.000,0,True
5.0,YUM,"Perfect, just as expected",[],B00HOZ0FGI,B00WXP607C,AHSMVC5E4VV5VWS33Q6TISGNFJXQ,2017-01-24 14:32:47.000,0,True
1.0,It's not OK! I can detect a fragrance weakness ...,It's not OK! I can detect a fragrance weakness upon each application. The fragrance is simply not holding itself (in the bottle before application occurs).,[],B00HOZ0FGI,B00WXP607C,AESKYT4Z5XDBI4XRGBY2YBGDG5OA,2017-04-03 18:57:08.000,7,True
5.0,OG fresh and clean,"I wake up, spash it on and the b itches go wild. Enough said!",[],B00HOZ0FGI,B00WXP607C,AGUJDKQMGHQQR4RIZ5FOE5MOQBFQ,2021-08-07 18:09:09.129,1,True
5.0,Five Stars,Will be buying more...,[],B00HOZ0FGI,B00WXP607C,AESFKNURS4PE26ML2L77UQGYK4KA,2016-10-21 18:33:54.000,1,True
5.0,Very nice quality.,This is the best cologne i have ever used.,[],B00HOZ0FGI,B00WXP607C,AEWBQRAX3K6GW56UZFB7E3G64K2Q,2022-12-09 16:58:19.028,0,True
5.0,Such a good deal. An smells awesome,Came quickly. Not a knock off product. Such a  good deal. An smells awesome. Would recommend this to anyone,[],B00HOZ0FGI,B00WXP607C,AGZXMGWRHQBP6BDNUQMKE2VMIJOQ,2018-06-18 13:08:43.708,1,True
5.0,Great,Amazing,[],B00HOZ0FGI,B00WXP607C,AG42753LOBPAOISOWJHQF5IO3F6A,2022-11-07 13:27:53.248,0,True
5.0,Gift,Great price,[],B00HOZ0FGI,B00WXP607C,AETPZPHFOTUZWMIXEYZEAQMWBWDA,2020-01-08 04:34:12.188,0,True
5.0,"Great Item, Super Price!","Product as I remember and as described, very pleased",[],B00HOZ0FGI,B00WXP607C,AFOK6XA653ADIN3FD2L4JUMHJRUA,2021-04-26 18:11:58.358,0,True
3.0,Great fragrance but.........,"This is definitely a great fragrance; however, after wearing for 3 hours, you barely can smell it in your body. I am not sure if it is because my type of skin or if that is the way it should be anyways. Definitely does not stay on as well as other colognes like Creek or Fahrenheit.",[],B00HOZ0FGI,B00WXP607C,AFQXB4ZOVUBF5ORJPDWOX3YQM55Q,2022-05-01 18:43:55.432,0,True
5.0,fresh sent,love the smell,[],B00HOZ0FGI,B00WXP607C,AELJORYVAYNOCID24S3RTV3AKZAA,2018-11-20 14:29:38.808,0,True
5.0,Wonderful fragrance. Love this cologne for men,Wonderful fragrance.  Love this cologne for men.  It's mine and my husbands favorite.,[],B00HOZ0FGI,B00WXP607C,AEJD2H63TKCWRHJBRFWTH7EQDOZA,2017-06-21 15:22:02.222,0,True
5.0,Perfect item,Great product fast delivery smells great,[],B00HOZ0FGI,B00WXP607C,AHVUSRVFRNFNEQOMZQ5KYYASUDDQ,2021-07-08 11:37:01.243,0,True
